dataset_name,recommended_dim,sample_count,original_dim,class_count,baseline_quality,intrinsic_dim_pca_95,intrinsic_dim_twonn,minority_fraction,class_entropy_normalized,variance_in_top_10_pca,mean_centroid_cosine_distance,intrinsic_dim_mle,intrinsic_dim_lpca,intrinsic_dim_consensus,local_id_std,task_family_code,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cls_coef,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lh_trace,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1,t2,t3,t4,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_family,true_intrinsic_dim,is_synthetic,language,linear_sep_metric,linear_sep_value,linear_sep_threshold
STS multilingual EN [size=639],40,639.0,768.0,4.0,0.8509194768085712,227.0,14.118508573871289,0.2316118935837245,0.998415791778244,0.2250067556789488,0.264752404448221,26.42784210280498,17.088,71.15858766916907,0.2970791140420342,2.0,0.0123046732807147,0.0025404156601298,2.9999875947452517,0.0,0.0500782472613458,0.998415791778244,0.001990560668884,0.2522509225381134,0.0512411147033148,0.0,0.0054004502005654,0.0011725412793625,1.996831583556488,0.6059367079636461,1.5083492480250086e-16,1.6114923878255082e-16,9.744255513308512e-17,1.1524630608533842e-16,0.9404634003954062,0.7049259916694331,0.3420611773463773,72.26195902964415,0.9938705337401128,0.0037447205703624,0.6362330549571739,0.0657401498884721,0.0038397109137672,0.0016647421537222,0.9640041580895554,0.0074727346974419,0.5116011506341529,0.051287083299856,0.25,0.0192250617750342,0.0,0.0,0.4676434152850451,0.0,0.0,0.8932938911234845,0.1936362699594202,19.96875,1.039235680658476,0.2142068025293994,4.969185944849858,0.0059602018821266,0.3500485573952299,0.6581218118200387,0.1934446578119715,0.014094393645808,0.3380036770331971,0.0264967719950888,0.3244975037012483,0.0520029385590013,0.2116227348004732,0.9976978896505444,0.7654646969225991,0.1496714665097197,2.6465368729443215,0.6239869642401368,1.6831432787255404e-18,1.917481659207514e-17,0.0110871119272232,0.06512419305950569,-2.6277245388870827,0.6828310839202113,0.0276332334518819,0.0059602018821266,0.8231611893583725,0.5196211560494731,0.0747086352050345,0.6776212832550861,0.4677532243815683,0.4569640062597809,0.4985347027034315,32.0,0.0,0.0,4.0,0.0,3.0,639.0,17.0,32.0,32.0,107.56447907079564,0.0,0.1961428874360644,5.274261411831404,1.1769702253835008,0.1047132281370984,0.8207517378281781,0.1797276118846625,1.1016213125115442,-0.06086539212243,0.2955826153482027,0.0,0.0,0.9812206572769951,0.0500782472613458,0.0469483568075117,0.9375,0.0077438207808097,0.0439611317663688,0.7049259916694331,0.3420611773463773,0.8157334856366113,sts,,0.0,en,abs_spearman,0.8509194768085712,0.15
STS multilingual DE [baseline size=2000],64,385.0,768.0,4.0,0.82901112754683,176.0,5.556860141118028,0.2337662337662337,0.9990258993274757,0.2835733423176058,0.2552937296221118,19.161698667392237,16.828,54.38663970212757,0.4882786089928576,2.0,0.018510639392215,0.0058853950742936,2.8073549220576037,0.0,0.0831168831168831,0.9990258993274757,0.0012167514779755,0.3067281514138779,0.0891928673256792,0.0,0.008248853379812,0.0032000941190499,1.9980517986549513,0.6106349765078587,1.524434345341755e-16,1.6551270709481218e-16,7.952284122002272e-17,9.285204409353412e-17,0.9387175324675324,0.6135728058911478,0.4029767935075638,55.16264583212976,0.990682585974571,0.0072924136308186,0.4924625165032766,0.0815824606031479,0.0011994540156891,0.0007589507663183,0.9427904798880152,0.0062341944483985,0.0144813470656569,0.0181870076423508,0.25,0.0150522412560291,0.0,0.0,0.5463362739640666,0.0,0.0,0.9045514378381948,0.1764809347519685,12.03125,0.9326910015883164,0.2518256554567573,4.7691856191226245,0.0138940483598307,0.6139367313293635,0.6029244111308301,0.1917641695431091,0.0128392127075805,0.2787897585034306,0.0341801253324573,0.3022680276218196,0.0404987162696497,0.3408626638589219,0.9965525383707202,0.6972488224764661,0.1947847604052763,2.426086814626048,0.5816075330023178,9.353989444487927e-18,2.8686144163317954e-17,-0.007843476406214,0.03614520916249818,-2.381140207037916,0.6852401395507445,0.0362211015899309,0.0138940483598307,0.8883116883116883,0.5312646716876986,0.0827882219461849,0.7792207792207793,0.4153116495281179,0.4285714285714285,0.4955156044825574,32.0,0.0,0.0,4.0,0.0,3.0,385.0,14.0,32.0,31.0,76.50606135176238,0.0,0.2981572117728768,4.807227021663964,1.092832220611892,0.1997824834970075,0.7549219678712048,0.2123068462673542,1.1895389532502414,0.0182207000913923,0.3009187520268934,6.7816840277779705e-06,0.0,0.987012987012987,0.0831168831168831,0.0753246753246753,0.90625,-0.0017374984380827,0.029365615991465,0.6135728058911478,0.4029767935075637,0.7273186678426564,sts,,0.0,en,abs_spearman,0.82901112754683,0.15
STS multilingual DE [size=1316],40,404.0,768.0,4.0,0.78609582768762,180.0,11.566961594978576,0.2351485148514851,0.999363204430074,0.2812461045677937,0.2253907254279405,22.46962096206518,16.776,57.70314563926094,0.4958064138350774,2.0,0.0176273111118405,0.0062137501640541,2.807310615915714,0.0,0.0792079207920792,0.999363204430074,0.0007839294463497,0.2994232499918821,0.042756125667099,0.0,0.0082053785891612,0.0032749153370839,1.998726408860148,0.6071840040358042,1.4355644471931272e-16,1.5626986442838924e-16,7.766181904989613e-17,1.057521179985181e-16,0.9403852295899564,0.6042518147627731,0.4045038300411904,55.53319678889867,0.991480653301196,0.0070479663601542,0.5165609246995378,0.0609474615101197,0.0013416166610164,0.0008653022309137,0.9511914152561252,0.0094425959037615,0.064625850340136,0.0975107433057417,0.25,0.0121261868454612,0.0,0.0,0.5343102056102436,0.0,0.0,0.8934294083984923,0.206132732109944,12.625,0.944273998023396,0.2488321940206563,4.770045464332152,0.0143618085094928,0.4051889693601518,0.5082902302270681,0.1871259711755554,0.0142259407636822,0.305746660812078,0.0220405376392252,0.273447012087394,0.037833691987435,0.3016977181246172,0.9962013528085482,0.6959226296011926,0.1783145906185638,2.3523085804347623,0.6672413800350023,2.2328123948216326e-18,2.3369522588844437e-17,0.0078393340487692,0.04543041545281179,-2.228332442635478,0.580208974936651,0.035991560443711,0.0143618085094928,0.8044554455445545,0.5185015740804209,0.0816123601589078,0.6757425742574258,0.4686771342280264,0.4381188118811881,0.4967711384656729,32.0,0.0,0.0,4.0,0.0,3.0,404.0,17.0,32.0,31.0,76.99913594483357,0.0,0.2726190204712249,4.58064102307024,1.0766517230796475,0.1354782241757081,0.7486034545559546,0.2127416912345356,1.1984796714300816,-0.0118988633210899,0.2755836437743083,0.0,0.0,0.9777227722772276,0.0792079207920792,0.0717821782178217,0.90625,0.0049619421383734,0.0305152503377284,0.604251814762773,0.4045038300411905,0.7507820008161754,sts,,0.0,en,abs_spearman,0.78609582768762,0.15
STS multilingual DE [size=1289],80,391.0,768.0,4.0,0.7884257728858286,178.0,14.284445511701836,0.2404092071611253,0.9997657985741238,0.2797202922509498,0.2326261603345667,22.38823026878956,16.876,57.88716894512285,0.3415025622158639,2.0,0.0175228398292901,0.0052578999566571,2.807326490260776,0.0,0.0818414322250639,0.9997657985741238,0.0002870361536906,0.3389066906422912,0.0762348534884344,0.0,0.0087367802773399,0.0028550454382759,1.9995315971482477,0.5911055535923015,1.335042314767749e-16,1.3867941910165831e-16,6.865450472469715e-17,9.088919162528122e-17,0.9379369138959932,0.5903726092292547,0.3759057166948137,52.18596581487116,0.9888688499392996,0.0085191141755148,0.4698985277885016,0.092486652641999,0.0011285140089717,0.000854316004708,0.9531055205711972,0.0134938666298749,0.0816695082555635,0.0736740702370887,0.25,0.0073459880390511,0.0,0.0,0.6901893761119363,0.0,0.0,0.8992686526589736,0.1917998698596894,12.21875,0.9457578076585038,0.2445897229334554,4.768542583117285,0.0124659608544472,0.5829139105876482,0.8575766427519281,0.1824256229941083,0.0150077752065213,0.2824659639335698,0.0406584631667955,0.2832388725526288,0.0553067037816309,0.4127637636480628,0.9961538713116738,0.6965012141333153,0.1790082116359331,2.3206960186070003,0.6147738667101669,-4.880296223975671e-19,2.4494648765358893e-17,0.0006328616112808,0.0454447132127102,-2.3535600768172356,0.6583315266880491,0.0383155042917391,0.0124659608544472,0.8184143222506394,0.5193868981321564,0.0623958194735245,0.6624040920716112,0.4734958374534839,0.4092071611253197,0.4923175289200254,32.0,0.0,0.0,4.0,0.0,3.0,391.0,14.0,32.0,31.0,72.2686817557048,0.0,0.3561967406591352,4.674256095424236,1.0033819154544936,0.2164027097727736,0.7420988225587664,0.2023397252751183,1.1994373872910484,-0.0025768032023576,0.3708732367901652,0.0,0.0,0.9744245524296676,0.0818414322250639,0.0741687979539642,0.90625,0.0019966178117254,0.0305528550062248,0.5903726092292547,0.3759057166948137,0.6818634900977171,sts,,0.0,en,abs_spearman,0.7884257728858286,0.15
STS multilingual DE [size=766],48,766.0,768.0,4.0,0.7971955879529062,221.0,13.261198058114736,0.2219321148825065,0.9957246573537456,0.266216696326959,0.1778128297717158,22.53587983936322,16.868,68.41626947436949,0.5005756686056565,2.0,0.0135952428808161,0.0066433653294739,3.169894422756869,5.449499931858073e-06,0.04177545691906,0.9957246573537456,0.0053244609434903,0.2750971041596761,0.0498754878223993,0.0,0.0051905815869775,0.0020076105617093,1.9914493147074912,0.6003093786329451,1.5114027713424427e-16,1.5928504122224403e-16,7.272210522965282e-17,8.221272730496463e-17,0.9390023720541306,0.5659419875451035,0.3834156618666041,65.36350308111173,0.9927496734175794,0.006309344256857,0.5819805292498482,0.0914573770548356,0.0027683616586245,0.0035388809305844,0.957670047076181,0.0186385413171163,0.5666666624751479,0.0597493263887615,0.25,0.0315214006988241,0.0,0.0,0.5329539403106502,0.0,0.0,0.9034488296159544,0.1792050721284037,23.9375,0.9043399507240713,0.2848368302849451,5.130876439647776,0.0118753867540681,0.7046612860856365,1.1405900330019711,0.1840337171594076,0.005624608366153,0.3256822812132027,0.0323440924423293,0.3084379241356463,0.0207084360920118,0.2535901555590947,0.998103129750697,0.6728522441790894,0.2115880445606611,2.499314756202894,0.7397332934410265,-9.239780394236783e-19,1.7013020044680952e-17,-0.0075504586769584,0.043442245837006635,-2.4240758624408274,0.6076675312500102,0.0304672978165848,0.0118741795987427,0.8302872062663186,0.5222295936016093,0.0631966613169934,0.6932114882506527,0.4614621543746953,0.4751958224543081,0.4997106622008037,32.0,0.0,0.0,4.0,0.0,3.0,766.0,12.0,32.0,30.0,103.04251935435316,0.0,0.2320103787221636,4.9233906186437215,1.1476447959011862,0.1237323695478785,0.7246055365152559,0.205445364206276,1.1120311975264292,0.0390947497870618,0.3543295975013405,0.0,0.0,0.9856396866840732,0.04177545691906,0.0378590078328981,0.90625,-0.0042499038620156,0.0277808515775247,0.5659419875451036,0.3834156618666042,0.7847019962247548,sts,,0.0,en,abs_spearman,0.7971955879529062,0.15
STS12 [baseline size=2000],56,397.0,768.0,4.0,0.8590584393167163,175.0,2.1696558124240775,0.2367758186397985,0.9994975894712356,0.2940947094709401,0.505048922956246,25.021325914213925,14.836,54.2567454316595,1.736981289478963,2.0,0.0231512039725172,0.0048561440122294,2.8072789696760188,8.468661381698996e-05,0.0806045340050377,0.9994975894712356,0.0006160518239711,0.4612714649322615,0.1668853391102727,0.0,0.0140981083264281,0.0121662699440126,1.9989951789424711,0.5655768415750972,1.547813996472342e-16,1.8081834508976779e-16,1.0540744939349223e-16,1.5102061671309076e-16,0.9350940131796556,0.7838193181351139,0.5432506497709746,32.0197550151836,0.9783120134662112,0.0411375774174834,0.2970981572578176,0.1074429107674641,0.0005206415686297,0.0006220072569956,0.902710000043616,0.0380850000962795,0.0199435444124234,0.029962250387497,0.25,0.0107607100066971,0.0,0.0,2.546053864191323,0.0,0.0,0.890509924566163,0.2129697736491437,12.40625,1.039659150516245,0.2731845508619398,4.7438440901125905,0.0543198418578365,0.7944183612321256,1.195090642553485,0.1512025910989067,0.0265301093357834,0.1965498571849573,0.0653074640086018,0.213717016919357,0.0794856334362574,1.0354060755606724,0.994911458102012,0.7626212830785404,0.1879687076725382,2.681990868993881,0.9318248429944044,8.459507933226948e-18,2.9777819412489824e-17,-0.0228615483137903,0.1184012846683326,-2.621151668774571,0.6630397976680246,0.0624300585058991,0.0543038010473274,0.7506297229219143,0.4677843281685094,0.1649626180608808,0.5869017632241813,0.4930114868679551,0.4206549118387909,0.4942871352033963,32.0,0.0,0.0,4.0,0.0,3.0,397.0,12.0,32.0,32.0,43.96678421998837,0.0,0.6940155259021652,5.303142537768452,1.2954850113262233,0.7019796454973735,0.8496203463815195,0.2529099498539613,1.4029253204329717,0.0450858230171335,0.4503849317663818,9.0189008765208e-05,6.610483664031447e-06,0.8942065491183879,0.0806045340050377,0.0730478589420654,0.90625,-0.0199284162516461,0.0869777912183894,0.7838193181351136,0.5432506497709743,0.4326973405525373,sts,,0.0,en,abs_spearman,0.8590584393167163,0.15
STS12 [size=1798],88,384.0,768.0,4.0,0.8660163109832453,172.0,1.722683796423544,0.2369791666666666,0.9996443896440864,0.2962709670092657,0.4394434101100339,24.035789727383783,15.712,53.36761838095183,1.1511107679107166,2.0,0.0221324094202471,0.0065434275746468,2.8072866849156863,0.0001506342277687,0.0833333333333333,0.9996443896440864,0.0004299255725761,0.4147143152238494,0.1724370180898093,0.0,0.0134762559236761,0.0081468707087567,1.999288779288173,0.5664899976089901,1.518044072449597e-16,1.629009922339725e-16,9.75328085157219e-17,1.1276372396343315e-16,0.9351202132288948,0.7797436731941306,0.5398266197100692,34.083261271232736,0.9820177190754568,0.0252884817179357,0.3599389006253664,0.1349266770329165,0.0020140773783769,0.0007407983312086,0.9095993399033574,0.0442733694176449,0.0154113191668419,0.0258386567407117,0.25,0.0090210979560879,0.0,0.0,0.9000896872310062,0.0,0.0,0.8939965441665506,0.2021441881067088,12.0,1.031109726685561,0.2377982864751828,4.747916500691597,0.0342904499737892,0.3869113746771685,0.5200506829893283,0.1585467382146914,0.0206932713297698,0.2287049820678666,0.0745353162641531,0.2465149061668052,0.0741559368092357,0.809077905818995,0.9951850043402778,0.7537971506812182,0.1688094210124641,2.440332607718418,0.8073255734561033,6.965998958219366e-18,3.586872484019781e-17,-0.0216505844577126,0.11948695468986548,-2.506288481832582,0.5628215337928975,0.0586589635122631,0.0343181781887717,0.7239583333333334,0.4635672992977904,0.1599975124599833,0.5572916666666666,0.4973548395054183,0.4479166666666667,0.4979286948997071,32.0,0.0,0.0,4.0,0.0,3.0,384.0,18.0,32.0,31.0,46.85776148821312,0.0,0.5754329401701697,4.946621089551,1.1671654519937174,0.5637852026136057,0.847647573041037,0.2514212814392156,1.374146325509194,0.0184913115685288,0.4107331052544103,8.968302750453155e-05,6.134967490070364e-06,0.9114583333333334,0.0833333333333333,0.0755208333333333,0.90625,-0.0171932315676199,0.0927348957552624,0.7797436731941307,0.539826619710069,0.5084061482711639,sts,,0.0,en,abs_spearman,0.8660163109832453,0.15
STS12 [size=1523],48,408.0,768.0,4.0,0.8594221989762125,179.0,1.8454560590097928,0.2401960784313725,0.9995665709247016,0.2903617133961037,0.4751964711704103,21.398879648412223,15.632,54.469083926855504,0.9341177655948956,2.0,0.0179916843737891,0.0041958686576682,2.807294609877105,5.177684047918144e-05,0.0784313725490196,0.9995665709247016,0.0005337744737129,0.4470369281535774,0.1562892933853946,0.0,0.0127164966316224,0.0093518772860049,1.9991331418494032,0.5831691528285956,1.4493234316180102e-16,1.5203066296478191e-16,9.320704094679011e-17,1.0120092383053023e-16,0.9359252300428772,0.7811809629679307,0.5629584426593166,36.11265471785272,0.9797381620091856,0.032501876330766,0.3191836080869475,0.1018213721016083,0.001613345941338,0.0014396844786379,0.907716103451981,0.0470561347708955,0.0158519964067775,0.034251618078344,0.25,0.0100060855505848,0.0,0.0,1.8655855906511336,0.0,0.0,0.8944898783308308,0.1975748836958821,12.75,1.0307294638390618,0.2555018787392508,4.751069507989831,0.0388217267062592,0.5442554969827309,0.7138987398500339,0.1546541803155214,0.0347245625662951,0.2164785692330527,0.0513630982612875,0.1861417559571202,0.0691890373887604,0.926319408867313,0.9953984044598232,0.7631062491010083,0.1837151678894956,2.543688837477248,0.6498988567083656,-4.013673924809084e-18,3.333147465356078e-17,0.0036619844368142,0.10527193440216812,-2.5722076996502055,0.8530842607262463,0.0553582437366785,0.038822428395371,0.7622549019607843,0.4727778686734702,0.1545909719113964,0.5588235294117647,0.4971373464780013,0.4558823529411764,0.4986613095120555,32.0,0.0,0.0,4.0,0.0,3.0,408.0,16.0,32.0,30.0,49.71141026855024,0.0,0.648378731852772,5.115896537127454,1.2826887268364686,0.6092782211274915,0.8478240123598444,0.2537469545399649,1.3380509277953916,0.0006850363935629,0.4329287620090266,5.660472468195281e-05,2.5033193087629365e-06,0.9068627450980392,0.0784313725490196,0.071078431372549,0.90625,0.0057545954564537,0.0948970733140677,0.7811809629679305,0.5629584426593165,0.4640209769827502,sts,,0.0,en,abs_spearman,0.8594221989762125,0.15
STS12 [size=1974],64,430.0,768.0,4.0,0.8504850698116352,180.0,2.1744030862136414,0.2395348837209302,0.99974128999003,0.2964450811514034,0.4442296653559261,24.601565615365985,16.132,55.726992175394905,0.8913899259022394,2.0,0.0210691443676881,0.0070210651838657,2.80723113349996,0.0002476054541214,0.0744186046511627,0.99974128999003,0.0003158092390765,0.4287265296306643,0.1780010926910437,0.0,0.0126311974270502,0.0101624025659042,1.9994825799800595,0.5682404240681439,1.3964727539379782e-16,1.644886695188782e-16,8.898867942670002e-17,1.0935154997340496e-16,0.9357185450208706,0.7900798421087148,0.5891252930252552,36.33648747301969,0.9807878705451109,0.0332270116800233,0.3620879351801688,0.1442416273555161,0.0020277359977264,0.0029294612894669,0.9125891959448832,0.0313570832960883,0.0512763727096898,0.1100843367040037,0.25,0.0077130809078032,0.0,0.0,1.4994585993805154,0.0,0.0,0.8852448113801564,0.2194917270481345,13.4375,1.01654715198767,0.210278785911477,4.751686859784689,0.0431751224768201,0.5741159246745311,0.63447670734377,0.1606983746535535,0.0313600848518175,0.2374967500400999,0.0712496931975191,0.2028645068280937,0.0632176545359759,0.8759280150296482,0.9956679286100596,0.7521831165830138,0.1554427858367045,2.5646848690252932,0.629052819918502,1.016628641735245e-18,3.113984130503885e-17,0.0017579979426456,0.1193836923267424,-2.653443807988528,0.8932384512411357,0.0550268536953303,0.0431759011382029,0.7511627906976744,0.4658122838592419,0.1617726365034232,0.5953488372093023,0.4913961311907405,0.4395348837209302,0.4969086415841334,32.0,0.0,0.0,4.0,0.0,3.0,430.0,13.0,32.0,31.0,50.015657719463306,0.0,0.6147880896258697,5.218128677013821,1.2779188890463904,0.5857046079262432,0.8499360482522116,0.2643332324855547,1.3901247683394604,-0.0324381078918721,0.4594930954567957,7.266913741733892e-05,0.0,0.9,0.0744186046511627,0.0674418604651162,0.90625,0.0035123829368613,0.1021065497892197,0.7900798421087148,0.5891252930252554,0.4831393397635649,sts,,0.0,en,abs_spearman,0.8504850698116352,0.15
STS13 [baseline size=1500],48,523.0,768.0,4.0,0.81187473908787,208.0,10.931095857712036,0.2275334608030592,0.9982792842828694,0.2814527399978336,0.1548201449570315,23.168640964347723,16.948,64.76193420551493,0.3915303308812741,2.0,0.0153419806664959,0.0051450505742789,2.9999604921413554,0.0,0.0611854684512428,0.9982792842828694,0.0020999971660368,0.324938308640991,0.1120350432645495,0.0,0.0079169276340072,0.0035826256529481,1.9965585685657388,0.5955385614107677,1.4377043316656578e-16,1.615547691289164e-16,8.11405571077712e-17,9.99581371840302e-17,0.9426019940953678,0.7059440492406202,0.6970030284751929,49.34317969097776,0.9893169227803774,0.0107022542377266,0.4952006567191489,0.1319994910368915,0.001774851929232,0.0015081081647722,0.9424738146976712,0.0147247219390298,0.2490733663384726,0.1368030593810961,0.25,0.0198935488018019,0.0,0.0,1.4628980710588886,0.0,0.0,0.8920143085677887,0.2217389818527766,16.34375,1.055313521184695,0.5054961616153686,4.956056354795768,0.0169651588158453,0.2070221914990554,0.4680538694423111,0.1789442648876314,0.0172328202485873,0.2996042872957499,0.0544377337175221,0.2738230852760828,0.0675230549381181,0.4019041492300275,0.996998490105254,0.7823214741670177,0.3703183728213569,2.4818309123460613,0.6283897985241316,-4.709956665176034e-18,1.7983896564470648e-17,-0.0222308143657105,0.09547634993413344,-2.338518698919753,0.5286843614091449,0.0404627059113258,0.0169651588158453,0.8068833652007649,0.5188224180814788,0.0742974638126664,0.6520076481835564,0.4767896151408336,0.372848948374761,0.4840253766718249,32.0,0.0,0.0,4.0,0.0,3.0,523.0,16.0,32.0,31.0,73.14137103721583,0.0,0.3418584151059828,4.820349611265813,1.0131718031794277,0.238687571664726,0.794743409164747,0.2769920699082699,1.1505303578306083,0.0513126028082919,0.2365678254432232,0.0,0.0,0.9847036328871892,0.0611854684512428,0.0554493307839388,0.90625,-0.0102740667126874,0.033291892400174,0.7059440492406202,0.697003028475193,0.690726377138833,sts,,0.0,en,abs_spearman,0.81187473908787,0.15
